A,C,P,B,L,R,LA
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,5,90,42.7456,220,1,22
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,84,27.7367,140,1,23
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,87,33.1377,180,1,24
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,6,90,42.0473,240,1,25
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,84,30.0098,170,1,26
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,87,33.4907,190,1,27
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,7,90,40.4804,260,1,28
3,8,78,23.547,130,1,29
3,8,78,23.5502,130,1,29
3,8,78,23.5502,130,1,29
3,8,78,23.5535,130,1,29
3,8,78,23.5502,130,1,29
3,8,78,23.5535,130,1,29
3,8,78,23.547,130,1,29
3,8,78,23.547,130,1,29
3,8,78,23.547,130,1,29
3,8,78,23.547,130,1,29
3,8,78,23.547,130,1,29
3,8,78,23.5502,130,1,29
3,8,78,23.5535,130,1,29
3,8,78,23.5502,130,1,29
3,8,78,23.547,130,1,29
3,8,78,23.5502,130,1,29
3,8,78,23.5567,130,1,29
3,8,78,23.5437,130,1,29
3,8,78,23.5535,130,1,29
3,8,78,23.547,130,1,29
3,8,78,23.5437,130,1,29
3,8,78,23.5535,130,1,29
3,8,78,23.5502,130,1,29
3,8,78,23.5535,130,1,29
3,8,78,23.5567,130,1,29
3,8,78,23.56,130,1,29
3,8,78,23.547,130,1,29
3,8,78,23.5535,130,1,29
3,8,78,23.5665,130,1,29
3,8,78,23.5567,130,1,29
3,8,78,23.5632,130,1,29
3,8,78,23.5567,130,1,29
3,8,78,23.5535,130,1,29
3,8,78,23.5632,130,1,29
3,8,78,23.547,130,1,29
3,8,78,23.547,130,1,29
3,8,78,23.547,130,1,29
3,8,78,23.547,130,1,29
3,8,78,23.5567,130,1,29
3,8,78,23.5502,130,1,29
3,8,78,23.5502,130,1,29
3,8,78,23.56,130,1,29
3,8,78,23.5437,130,1,29
3,8,78,23.5535,130,1,29
3,8,78,23.5535,130,1,29
3,8,78,23.5502,130,1,29
3,8,78,23.5535,130,1,29
3,8,78,23.5567,130,1,29
3,8,78,23.56,130,1,29
3,8,78,23.5567,130,1,29
3,8,78,23.547,130,1,29
3,8,78,23.547,130,1,29
3,8,78,23.5535,130,1,29
3,8,78,23.5502,130,1,29
3,8,78,23.5535,130,1,29
3,8,78,23.5535,130,1,29
3,8,78,23.5502,130,1,29
3,8,78,23.547,130,1,29
3,8,78,23.5535,130,1,29
3,8,78,23.5535,130,1,29
3,8,78,23.547,130,1,29
3,8,78,23.5535,130,1,29
3,8,78,23.5567,130,1,29
3,8,78,23.5502,130,1,29
3,8,78,23.5535,130,1,29
3,8,78,23.5567,130,1,29
3,8,78,23.547,130,1,29
3,8,78,23.5535,130,1,29
3,8,78,23.5437,130,1,29
3,8,78,23.547,130,1,29
3,8,78,23.5437,130,1,29
3,8,78,23.5502,130,1,29
3,8,78,23.547,130,1,29
3,8,78,23.5502,130,1,29
3,8,78,23.5535,130,1,29
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,81,22.1533,170,1,30
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,84,31.055,170,1,31
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
3,8,90,43.4456,300,1,32
2,1,60,14.1774,111.277,0.94,33
2,1,60,14.1612,110.8,1,33
2,1,60,14.2132,111.2,1,33
